optimal,current_idx,goal_idx_1,goal_idx_2,goal_idx_3,J_opt_1,J_opt_2,J_opt_3,opt_values_1,opt_values_2,opt_values_3,J_uncertainty_1,J_uncertainty_2,J_uncertainty_3,E_bar_1,E_bar_2,E_bar_3
travel,1,2,3,4,1723.87200684432,1724.02577641334,1620.89892253892,7.37156686407637,7.34673742315642,4.88369060723246,1443.451760462,1443.39216980379,1437.48085628138,280.420246382321,280.633606609545,183.418066257538
dwell,4,1,2,3,1530.21749769825,1547.06688606114,1571.3521744805,4.15286311736232e-07,4.15259247908008e-07,4.1513874853959e-07,1452.63999813851,1452.63999813864,1452.63999813841,77.5774995597457,94.4268879225022,118.712176342091
travel,4,1,2,3,1649.17892253974,1686.8831210161,1750.24663192421,4.883690607233,5.72271938145153,7.29491003452716,1465.76085628129,1467.7745265037,1471.54778407108,183.418066258448,219.1085945124,278.698847853123
dwell,1,2,3,4,1599.15217448052,1599.92310228955,1558.01749769267,4.1513413795242e-07,4.15145927353646e-07,4.1513413795242e-07,1480.43999813844,1480.4399981384,1480.43999813844,118.712176342082,119.483104151153,77.5774995542268
travel,1,2,3,4,1782.8320068443,1782.98577641335,1679.85892253981,7.37156686407643,7.34673742315654,4.88369060723617,1502.411760462,1502.35216980379,1496.4408562813,280.420246382301,280.633606609558,183.418066258511
dwell,4,1,2,3,1586.77749769823,1603.62688605555,1627.91217448258,4.15199640723478e-07,4.15135678172767e-07,4.15110265686725e-07,1509.19999813887,1509.19999813841,1509.19999813881,77.5774995593581,94.4268879171368,118.712176343769
travel,4,1,2,3,1708.61890276002,1746.3231210161,1809.68663192423,4.88369021006102,5.72271938145138,7.29491003452722,1525.20085649237,1527.2145265037,1530.98778407108,183.418046267652,219.108594512397,278.698847853145
dwell,1,2,3,4,1658.59217448051,1659.36310228953,1617.45749769265,4.15132472530384e-07,4.15135910516873e-07,4.15132472530384e-07,1539.87999813849,1539.87999813848,1539.87999813849,118.712176342019,119.483104151056,77.5774995541641
travel,1,2,3,4,1841.79200684431,1841.94577641336,1738.81892253968,7.37156686407637,7.34673742315648,4.88369060722859,1561.37176046201,1561.3121698038,1555.40085628128,280.4202463823,280.633606609567,183.418066258403
dwell,4,1,2,3,1648.61749769267,1665.46688605557,1689.75217448477,4.1513439899545e-07,4.15141516753445e-07,4.15227326596921e-07,1571.03999813844,1571.03999813841,1571.03999813857,77.5774995542245,94.4268879171622,118.712176346199
travel,4,1,2,3,1769.49892253981,1807.2031210161,1870.56663192425,4.88369060723614,5.72271938145153,7.29491003452894,1586.0808562813,1588.09452650371,1591.86778407109,183.418066258511,219.10859451239,278.698847853158
dwell,1,2,3,4,1720.91217448049,1721.68310228955,1679.77749769543,4.15138207137013e-07,4.1514349430597e-07,4.15158316488049e-07,1602.19999813842,1602.19999813841,1602.19999813871,118.712176342069,119.48310415114,77.57749955672
travel,1,2,3,4,1902.67200684432,1902.82577641335,1799.69892254063,7.37156686407637,7.34673742315648,4.88369060723669,1622.25176046201,1622.1921698038,1616.28085628121,280.42024638231,280.633606609546,183.418066259423
dwell,4,1,2,3,1708.05749769264,1724.90688605555,1749.19217448049,4.15131153372196e-07,4.15135789461104e-07,4.15131153372196e-07,1630.47999813849,1630.47999813848,1630.47999813849,77.577499554146,94.4268879170673,118.712176342001
travel,4,1,2,3,1828.45892253979,1866.16312101612,1929.52663192423,4.8836906072286,5.7227193814516,7.29491003452734,1645.04085628127,1647.05452650371,1650.82778407109,183.418066258527,219.108594512412,278.698847853137
dwell,1,2,3,4,1778.91217448051,1779.68310228956,1737.77749769265,4.15133097369841e-07,4.15133600936429e-07,4.15133097369841e-07,1660.19999813849,1660.19999813845,1660.19999813849,118.712176342021,119.483104151108,77.5774995541652
